wp_user_id,timestamp,statement,jp_choices_questions.answer,jp_tests_details.answer,is_correct,feedback,level,分野
251,2024/4/29 17:20,父は、いつも怒っていて(　　)表情をしている。,けわしい,やさしい,0,　　　　　,N2,語彙
251,2024/4/29 17:20,きのう、彼と(　　)が良いレストランで食事をしました。,雰囲気,雰囲気,1,レストランで大切なのは、美味しい料理だけじゃなくて、居心地の良さや楽しい「雰囲気」もあるんだ。,N2,語彙
251,2024/4/29 17:20,パーティーで自分だけ普段着で、(　　　)気分になった。,みじめな,ぜいたくな,0,　　　　　,N2,語彙
251,2024/4/29 17:20,ふうせんを(　　　)、空に飛ばした。,ふくらまして,ふくらまして,1,風船(ふうせん)を空(そら)に飛(と)ばす前には、風船(ふうせん)をふくらませないといけないよね。だから、この言葉(ことば)が正(ただ)しいんだ。,N2,語彙
251,2024/4/29 17:20,(　　)は４年に1回行われる世界のスポーツの大会です。,オリンピック,オリンピック,1,　　　　　,N2,語彙
251,2024/4/29 17:20,赤ちゃんが生まれてすぐに( 　　)と泣き始めた。,おぎゃー,おぎゃー,1,赤ちゃんが産まれたときに最初にする声が「おぎゃー」という泣き声なんだ。だから、これが赤ちゃんが泣き始めたときの声だよ。,N2,語彙
251,2024/4/29 17:20,勝手に他人の家の冷蔵庫を開けるのは(　　)。,ずうずうしい,ずうずうしい,1,　　　　　,N2,語彙
251,2024/4/29 17:20,このバナナはフィリピン(　　)です。,産,産,1,　　　　　,N2,語彙
251,2024/4/29 17:26,こうじのおとが(　　)。,うるさい,うるさい,1,"解説: 「こうじのおとがうるさい」とは、「工事の音がうるさい」という意味です。「うるさい」は、音が大きくて気になる様子を表します。
他の選択肢: 「あかるい」は明るい、「きれい」は綺麗、「きたない」は汚いという意味ですが、これらは音に関する表現ではありません。",N4,語彙
251,2024/4/29 17:26,あちらのかたを(　　)ですか。,ごぞんじ,ごぞんじ,1,敬語(けいご)で、「知っている」ということです。目上の人にたいして使います。,N4,語彙
251,2024/4/29 17:26,やくそくを(　　)わすれていた。,すっかり,すっかり,1,「すっかり」という言葉(ことば)は、何(なに)かを全部(ぜんぶ)または完全(かんぜん)に忘(わす)れたときに使(つか)うんだよ。他(た)の選択肢「けっして」は「決(けっ)して」とも書(か)き、絶対(ぜったい)に...しないという強(つよ)い意味(いみ)があるよ。「いちども」は「一度(いちど)も」と書(か)き、これまでに一度(いちど)も...しなかったという意味(いみ)だね。「しっかり」は、物事(ものごと)をしっかりと覚(おぼ)えているときに使(つか)う言葉(ことば)だよ。だから、約束(やくそく)を完全(か,N4,語彙
251,2024/4/29 17:26,あかちゃんが(　　)います。,ないて,ないて,1,「泣く(なく)」とは、なみだをながしてかなしんだり、かんじょうのひょうげんとして、声をだすことです。,N4,語彙
251,2024/4/29 17:26,きょうにもつが(　　)よていです。,とどく,とどく,1,ものやじょうほうが目的(もくてき)のばしょにたどり着くことを言います。,N4,語彙
251,2024/4/29 17:26,まいにちこのみちを(　　)。,とおります,とおります,1,"解説: 「まいにちこのみちをとおります」という文は、「毎日この道を通ります」という意味です。「通ります」は、「とおる」という動詞のます形で、道などを通ることを表します。
他の選択肢: 「おきます」は置く、「あつめます」は集める、「ひろげます」は広げるという意味ですが、これらはこの文脈に合いません。",N4,語彙
251,2024/4/29 17:26,さむいですね。(　　)をつけましょうか。,だんぼう,だんぼう,1,"解説: 「さむいですね。だんぼうをつけましょうか」とは、「寒いですね。暖房をつけましょうか」という意味です。「だんぼう」は暖房のことで、寒いときに室内を暖めるために使います。
他の選択肢: 「ばいてん」は売店、「クーラー」は冷房装置、「せんぷうき」は扇風機を意味しますが、寒いときに暖房以外のものを使うことは一般的ではありません。",N4,語彙
251,2024/4/29 17:26,スーパーでもらった(　　)をみると何を買ったかわかります。,レシート,レシート,1,"解説: 「スーパーでもらったレシートを見ると何を買っ
たかわかります」という文は、「スーパーで受け取った領収書を見ると、何を買ったか分かります」という意味です。「レシート」は買い物の際に受け取る領収証明書です。",N4,語彙
251,2024/4/29 17:26,こどものかずがねんねん(　　)います,へって,はいって,0,"解説: 「こどものかずがねんねんへっています」とは、「子供の数が年々減っています」という意味です。「減って」は「へる」という動詞のている形で、数や量が少なくなることを表します。
他の選択肢: 「ふとって」は太っていること、「やせて」は痩せていること、「はいって」は入っていることを意味しますが、子供の数の減少には関係ありません。",N4,語彙
251,2024/4/29 17:26,ガラスが(　　)います。,われて,われて,1,「割れる」とは、固いものが壊れることで、特にガラスやおさらのような固いものでは、「壊れる」よりも割れるという言葉をつかいます。,N4,語彙
251,2024/4/29 17:37,一字（ 　　）書きましょう。,下げて,付けて,0,　　　　　,N3,語彙
251,2024/4/29 17:37,バスケットボール選手に(　　)バスケットボールを始めた。,あこがれて,あけられて,0,　　　　　,N3,語彙
251,2024/4/29 17:37,肉をラップで(　　)冷蔵庫にしまいます。,くるんで,ひやして,0,　　　　　,N3,語彙
251,2024/4/29 17:37,汗をかいたから、新しいシャツに(　　)。,取りかえよう,取り出そう,0,　　　　　,N3,語彙
251,2024/4/29 17:37,旅行の(　　)を調整する。,にってい,キャンセル,0,　　　　　,N3,語彙
251,2024/4/29 17:37,ぞうきんをよく(　　)からふいてください。,しぼって,くんで,0,　　　　　,N3,語彙
251,2024/4/29 17:37,好きな人の隣に座って(　　)。,どきどき,どきどき,1,　　　　　,N3,語彙
251,2024/4/29 17:37,将来のために、お金を(　　)います。,ためて,ためて,1,　　　　　,N3,語彙
251,2024/4/29 17:37,"Aさん：「あ、なべが(　　)よ。」
Bさん：「わっ、大変、わすれてた。」",こげてる,こげてる,1,「こげてる」とは、火(ひ)に長(なが)い時間(じかん)かけすぎて焦(こ)げてしまうこと。だから、忘(わす)れていた鍋(なべ)が焦(こ)げてしまったことを表(あらわ)しているんだ。,N3,語彙
251,2024/4/29 17:37,電池を新しいのと取り(　　)のに、ラジオの音が良く聞こえない。,かえた,かえた,1,　　　　　,N3,語彙
251,2024/4/29 17:38,ぞうきんをよく(　　)からふいてください。,しぼって,しぼって,1,　　　　　,N3,語彙
251,2024/4/29 17:38,肉をラップで(　　)冷蔵庫にしまいます。,くるんで,くるんで,1,　　　　　,N3,語彙
251,2024/4/29 17:38,汗をかいたから、新しいシャツに(　　)。,取りかえよう,取りかえよう,1,　　　　　,N3,語彙
251,2024/4/29 17:38,旅行の(　　)を調整する。,にってい,にってい,1,　　　　　,N3,語彙
251,2024/4/29 17:38,電池を新しいのと取り(　　)のに、ラジオの音が良く聞こえない。,かえた,かえた,1,　　　　　,N3,語彙
251,2024/4/29 17:38,バスケットボール選手に(　　)バスケットボールを始めた。,あこがれて,あこがれて,1,　　　　　,N3,語彙
251,2024/4/29 17:38,将来のために、お金を(　　)います。,ためて,ためて,1,　　　　　,N3,語彙
251,2024/4/29 17:38,"Aさん：「あ、なべが(　　)よ。」
Bさん：「わっ、大変、わすれてた。」",こげてる,こげてる,1,「こげてる」とは、火(ひ)に長(なが)い時間(じかん)かけすぎて焦(こ)げてしまうこと。だから、忘(わす)れていた鍋(なべ)が焦(こ)げてしまったことを表(あらわ)しているんだ。,N3,語彙
251,2024/4/29 17:38,好きな人の隣に座って(　　)。,どきどき,どきどき,1,　　　　　,N3,語彙
251,2024/4/29 17:38,一字（ 　　）書きましょう。,下げて,下げて,1,　　　　　,N3,語彙
252,2024/4/1 15:16,（きたぐち）は　どちらですか。,北口,北口,1,,N5,漢字
252,2024/4/1 15:16,プールで およぐと （目）が いたくなります。,め,め,1,,N5,漢字
252,2024/4/1 15:16,どうぞ　（はいって）ください。,入って,入って,1,,N5,漢字
252,2024/4/1 15:16,あるいて　（学校）へ　いきます。,がっこう,がっこう,1,,N5,漢字
252,2024/4/1 15:16,（先週）　テストが　ありました。,せんしゅう,せんしゅう,1,,N5,漢字
252,2024/4/1 15:16,あした （かいしゃ）へ きてください。,会社,会社,1,,N5,漢字
252,2024/4/1 15:16,あの きの （した）で やすみましょう。,下,下,1,,N5,漢字
252,2024/4/1 15:16,これは　（新しい）　かばんです。,あたらしい,あたらしい,1,,N5,漢字
252,2024/4/1 15:16,（先月） きょうとへ いきました。,せんげつ,せんげつ,1,,N5,漢字
252,2024/4/1 15:16,すこし （やすみ）ましょう。,休み,体み,0,,N5,漢字
252,2024/4/1 15:18,（市場）で　さかなを　買いました。,いちば,いちば,1,いちば=market,N4,漢字
252,2024/4/1 15:18,（虫）が　きらいです。,むし,むし,1,むし=insect,N4,漢字
252,2024/4/1 15:18,これは　ゆうめいな　（作品）です。,さくひん,さくひん,1,さくひん=work of art,N4,漢字
252,2024/4/1 15:18,（黄色）が　好きです。,きいろ,きいろ,1,きいろ=yellow,N4,漢字
252,2024/4/1 15:18,この　まどから（港）が　見えます。,みなと,みなと,1,みなと=port,N4,漢字
252,2024/4/1 15:18,にほんで　いろいろな　（経験）を　しました。,けいけん,けいけん,1,「経験(けいけん)」という言葉は、いろんなことを自分(じぶん)でしてみたり、感(かん)じたりすることを意味(いみ)するんだ。例(たと)えば、「生活経験(せいかつけいけん)」は日々(ひび)の生活(せいかつ)の中(なか)で学(まな)ぶことや、「仕事経験(しごとけいけん)」は働(はたら)いている間(あいだ)に得(え)る知識(ちしき)やスキルのことを言(い)うよ。,N4,漢字
252,2024/4/1 15:26,この（果物）の名前はなんですか。,くだもの,くだもの,1,"正解：くだもの
選択肢の意味：
けだもの：獣（野生動物）
こなもの：粉物（粉で作った食べ物）
くだもの：果物（食べられる果実）
このもの：これ（指示代名詞）",N3,漢字
252,2024/4/1 15:26,これは（かくえき）電車です。,各駅,各駅,1,「各駅(かくえき)」というのは、電車(でんしゃ)がすべての駅(えき)に止(と)まることを意味(いみ)しているよ。急行電車(きゅうこうでんしゃ)や特急電車(とっきゅうでんしゃ)とは違(ちが)って、全(すべ)ての駅(えき)でドアが開(あ)くんだ。,N3,漢字
252,2024/4/1 15:26,電車で足を（ふまれた）。,踏まれた,踏まれた,1,「踏(ふ)まれた」は、「踏(ふ)む」という動作(どうさ)が他(ほか)の人(ひと)によってされたことを表(あらわ)す言葉(ことば)だよ。電車(でんしゃ)が混(こん)んでいるときなどに、ほかの人(ひと)がうっかり足(あし)を踏(ふ)んでしまうことがあるんだ。,N3,漢字
252,2024/4/1 15:26,さとうさんは（どくしん）です。,独身,独身,1,「独身(どくしん)」とは、結婚(けっこん)していないことを言(い)うんだ。大人(おとな)になっても結婚(けっこん)していない人(ひと)のことを「独身(どくしん)の人(ひと)」と呼(よ)ぶよ。,N3,漢字
252,2024/4/1 15:26,私たちは強いチームと（戦って）勝ちました。,たたかって,たたかって,1,"正解：たたかって
選択肢の意味：
たたかって：戦って（競い合う",N3,漢字
252,2024/4/1 15:26,たとえ（反対）されても決してあきらめません。,はんたい,はんたい,1,"正解：はんたい
選択肢の意味：
はんたい：反対（賛成しないこと）",N3,漢字
252,2024/4/1 15:26,寒さに（負けないで）がんばろう。,まけないで,まけないで,1,"正解：まけないで
選択肢の意味：
なさけないで：情けないで（情けない状態でない）
くじけないで：挫けないで（負けずに頑張る）
なまけないで：怠けないで（サボらずに頑張る）
まけないで：負けないで（負けずに頑張る）",N3,漢字
252,2024/4/1 15:26,（原料）を輸入する。,げんりょう,げんりょう,1,"正解：げんりょう
選択肢の意味：
げんりょう：原料（製品を作るための材料）
ねんりょう：燃料（エネルギー源）
ひりょう：肥料（植物の成長を助ける物質）
こうりょう：考慮（考えること）",N3,漢字
252,2024/4/1 15:26,来週のパーティーに（しょうたい）されました。,招待,招待,1,「招待(しょうたい)」されるというのは、何(なに)かのイベントやパーティーに人(ひと)から呼(よ)ばれることを意味(いみ)しているんだ。招待状(しょうたいじょう)が来(き)たら、そのイベントに参加(さんか)してもいいという証拠(しょうこ)だよ。,N3,漢字
252,2024/4/1 15:26,天気よほうによると、明日は（あたたかい）らしい。,暖かい,暖かい,1,,N3,漢字
252,2024/4/1 15:31,デパートは（お歳暮）の買い物をする人たちでこんでいた。,おせいぼ,おせいぼ,1,Example: 『今年のお歳暮は何を送ろうか考え中です。』,N2,漢字
252,2024/4/1 15:31,(貯金)するなら、毎月最低５万円はしないと意味がないですね。,ちょきん,ちょきん,1,　　　　　,N2,漢字
252,2024/4/1 15:31,木の（実）を拾い集める。,み,は,0,"実（み）
日本語：木や草などがつける果物のこと。
英語：The fruit or seed of a tree or plant.",N2,漢字
252,2024/4/1 15:31,本日は（お招き）頂きまして、ありがとうございます。,おまねき,おまねき,1,Example: 『彼女の結婚式にお招きされた。』,N2,漢字
252,2024/4/1 15:31,この虫は指で（触る）と体を丸くします。,ふれる,さわる,0,"触る（ふれる）
日本語：何かに手でさわること。
英語：To touch something with your hand.",N2,漢字
252,2024/4/1 15:31,（物置）に眠っている不用品を回収いたします。,ものおき,もつおき,0,"物置（ものおき）
日本語：不要なものや道具を入れておく部屋や小屋。
英語：A room or shed where unused items or tools are stored.",N2,漢字
252,2024/4/1 15:31,信用を（失って）はビジネスはできない。,うしなって,うしなって,1,Example: 『彼は信用を失って、友人を失った。』,N2,漢字
252,2024/4/1 15:31,私は５人兄弟の（末っ子）です。,すえっこ,すえっこ,1,"末っ子（すえっこ）
日本語：家族の中で一番年下の子供。
英語：The youngest child in a family.",N2,漢字
252,2024/4/1 15:31,この（辺り）に財布が落ちていませんでしたか。,あたり,とおり,0,"辺り（あたり）
日本語：その周りの場所のこと。
英語：The area around a place.",N2,漢字
252,2024/4/5 18:17,（　　　　　）　にほんに　きました。,はじめて,はじめて,1,"はじめて: For the first time - 初めて何かをすることを表します。この文脈では適切な選択肢です。
あした: Tomorrow - 明日を表しますが、この文脈では不適切です。
らいねん: Next year - 来年を表しますが、この文脈では不適切です。
りょこう: Travel - 旅行を表しますが、この文脈では不適切です。",N5,語彙
252,2024/4/5 18:17,（　　　　　）は　はやく　ねました。,ゆうべ,こんや,0,,N5,語彙
252,2024/4/5 18:17,こんや　ともだちに　あいます。,きょうの　よる　ともだちに　あいます。,きょうの　よる　ともだちに　あいます。,1,I will see my friend tonight.,N5,語彙
252,2024/4/5 18:17,えきから　いえまで　（　　　　）ます。,あるき,あるき,1,"あるきます: Walk - 歩くことを表します。この文脈では適切な選択肢です。
およぎます: Swim - 泳ぐことを表しますが、この文脈では不適切です。
はたらきます: Work - 働くことを表しますが、この文脈では不適切です。
のります: Ride - 乗ることを表しますが、この文脈では不適切です。",N5,語彙
252,2024/4/5 18:17,ここは　いりぐちです。　でぐちは　あちらです。,あちらから　でて　ください。,あちらから　でて　ください。,1,Here is entrance. There is exit,N5,語彙
252,2024/4/5 18:17,きょうは　ほんを　２０（　　　）　よみました。,ページ,ページ,1,,N5,語彙
252,2024/4/5 18:17,ここから　たいしかんまでの　（　　　　）を　かいて　ください。,ちず,ちず,1,"ちず: Map - 地図を表します。ここでは、道順を示すために適切な選択肢です。
てがみ: Letter - 手紙を表しますが、この文脈では不適切です。
チケット: Ticket - 切符を表しますが、この文脈では不適切です。
きっぷ: Ticket - 切符を表しますが、この文脈では不適切です。",N5,語彙
252,2024/4/5 18:17,しろい　かみが　３（　　　）　あります。,まい,まい,1,,N5,語彙
252,2024/4/5 18:17,おんがくを　（　　　　　）。,ききます,ききます,1,"ききます: Listen - 聞くことを表します。音楽を聞くことを表すので、この文脈では適切な選択肢です。
かきます: Write - 書くことを表しますが、この文脈では不適切です。
みます: See - 見ることを表しますが、この文脈では不適切です。
よみます: Read - 読むことを表しますが、この文脈では不適切です。",N5,語彙
252,2024/4/5 18:17,（　　　　）を　はきます。,くつ,くつ,1,,N5,語彙
252,2024/4/5 18:22,ちょっといそがしい(　　)あとできてください。,ので,ので,1,,N4,文法
252,2024/4/5 18:22,大きなじしん(　　)ビルが倒れた。,で,で,1,"(「で」はこの場合、原因(げんいん)や理由(りゆう)を表す助詞(じょし)）
「〇〇が原因で(のせいで)、××が起こった」といういみです。",N4,文法
252,2024/4/5 18:22,明日(　　)なら一日中いえにいます。,あめ,あめに,0,,N4,文法
252,2024/4/5 18:22,「先生、このことばは(　　)いみですか。」,どういう,どういう,1,,N4,文法
252,2024/4/5 18:22,だれか に   さいふ(      )ぬすまれました。,を,を,1,,N4,文法
252,2024/4/5 18:22,ここは(         )から すき です。,しずかだ,しずかだ,1,,N4,文法
252,2024/4/5 18:22,このりょうりは(　　)すぎて食べられない。,からい,からい,1,,N4,文法
252,2024/4/5 18:22,さとうさん (             )くれた おかし を 食べました。,が,が,1,,N4,文法
252,2024/4/5 18:22,ともだちが本を(　　)くれた。,かして,かして,1,,N4,文法
252,2024/4/5 18:22,さとうさんはわたしのかいしゃの(　　)です。,せんぱい,せんぱい,1,,N4,文法
252,2024/4/5 18:48,子供にあまりたくさんお金を(　　)いけません。,あたえては,あたえては,1,　　　　　,N3,語彙
252,2024/4/5 18:48,その日は 都合が（ 　　)んです。来週にしてくれませんか。,つかない,つかない,1,「都合(つごう)がつかない」とは、予定(よてい)が合(あ)わないときに使(つか)う言葉(ことば)だよ。その日(ひ)は予定(よてい)がうまく合(あ)わせられないから、来週(らいしゅう)に変更(へんこう)してほしいってお願(ねが)いしているんだね。,N3,文法
252,2024/4/5 18:48,アイロンでしわを(　　)ましょう。,のばし,かわかし,0,"「しわを伸ばす(のばす)」とは、アイロンで、ふくのしわを直すことを言います。
「しわ」とは、布(ぬの)の表面(ひょうめん)にできる小さな折り目(おりめ)や線(せん)のことをいいます。　",N3,語彙
252,2024/4/5 18:48,彼は道に迷って( 　　)歩き回っていた。,そろそろ,うろうろ,0,「うろうろ」は目的もなく歩き回る様子を表すオノマトペです。ふらふらやゆらゆらも似た動きを表しますが、うろうろが道に迷ったときの歩き方に最も適しています。,N3,語彙
252,2024/4/5 18:48,日曜日に一人で公園を(　　)した。,ぶらぶら,のろのろ,0,　　　　　,N3,語彙
252,2024/4/5 18:48,母は、私が泣くと、やさしく頭を(　　)くれました。,なでて,なでて,1,　　　　　,N3,語彙
252,2024/4/5 18:48,炊飯器がなかったので、なべでご飯を(　　)。,たいた,にた,0,　　　　　,N3,語彙
252,2024/4/5 18:48,ATMで、お金を(　　)。,引き出した,引き出した,1,ATM(えーてぃーえむ)で「お金(おかね)を引(ひ)き出(だ)す」とは、銀行(ぎんこう)の口座(こうざ)からお金(おかね)を取(と)り出(だ)すことだよ。,N3,語彙
252,2024/4/5 18:48,石に(　　)転んでしまった。,つまずいて,つまずいて,1,　　　　　,N3,語彙
252,2024/4/5 18:48,汚い手で目を(　　)いけませんよ。,こすっては,こすっては,1,　　　　　,N3,語彙
252,2024/4/5 19:02,パソコンを(　　　)起動します。,再,再,1,"こたえ: さい
キーワード: 「きどう」
せつめい: 「さいきどう」とは、いちどとめたぱそこんをもういちどはじめることをいいます。「さい」とは「もういちど」といういみがあります。「つづき」「あたらし」「おも」はこのいみにはあいません。",N2,語彙
252,2024/4/5 19:02,地図上の道路を種類(　　　)に色分けします。,ごと,ごと,1,"こたえ: ごと
キーワード: 「しゅるい」
せつめい: 「しゅるいごとに」とは、「それぞれのしゅるいにちがったかたちで」といういみです。「しゅるい」にちゅうもくして、どうろの「いろんなかたち」をかんがえます。「ごと」は、それぞれの「しゅるい」や「くみたて」において、ちがうものとしてあつかうときにつかいます。「ずつ」「から」「とも」はこのいみにはふさわしくありません。",N2,語彙
252,2024/4/5 19:02,彼はまるで、死に(　　　)の老人のようでした。,かけ,かけ,1,"こたえ: かけ
キーワード: 「しにかけ」
せつめい: 「しにかけ」とは、「しにそうなじょうたい」をあらわします。「まるでしにかけのよう」は、とてもよわっているさまをびょうしゃしています。「おえ」「がち」「づめ」はこのいみにはふさわしくありません。",N2,語彙
252,2024/4/5 19:02,花子さんは、カナダででプール(　　　)の家に住んでいます。,付き,付き,1,"こたえ: つき
キーワード: 「ぷーるつき」
せつめい: 「ぷーるつきのいえ」とは、「いえにぷーるがついている」といういみです。このぶんでは、はなこさんがすんでいるいえにはぷーるがあるといっています。「つき」は「なにかがついている」ことをさします。「ぞい」「たて」「もち」はこのいみとはちがいます。",N2,語彙
252,2024/4/5 19:02,姉はタクシーの運転(　　　)として働いています。,手,者,0,"こたえ: て
キーワード: 「うんてん」
せつめい: 「うんてんて」とは、「うんてんをするひと」といういみです。このぶんで「として」のあとにくることばは、「しょくぎょう」をあらわすことばがふさわしいです。「て」は、ひとがなにかをするときの「やくわり」をあらわすことばで、ここでは「うんてんするやくわり」といういみでせいかいです。「いん」「しゃ」「ひと」はこのいみとはちがいます。",N2,語彙
252,2024/4/5 19:02,(　　　)政府集会には、政府に不満をもっている2万人の市民が集まりました。,反,不,0,"こたえ: はん
キーワード: 「せいふにふまん」
せつめい: 「はんせいふしゅうかい」は、「せいふにたいしてふまんやはんたいのきもちをもつこと」をあらわします。「せいふにふまん」というぶぶんがキーワードで、「はん」は「たいする」や「ぎゃく」のいみをもつことばです。「ふ」「む」「ひ」はこのいみにはあてはまりません。",N2,語彙
252,2024/4/5 19:02,当時、豊かな家庭の子どもたちは、みなヨーロッパ(　　　)の教育を受けました。,流,流,1,"こたえ: りゅう
キーワード: 「よーろっぱりゅう」
せつめい: 「よーろっぱりゅうのきょういく」とは、よーろっぱのくにでつかわれているきょういくほうほうやしきたりをあらわします。「りゅう」は、あるとくていのしゅりつやかたちをあらわすことばです。「てき」「せい」「よう」はこのいみとはちがいます。",N2,語彙
252,2024/4/5 19:02,中国(　　　)のテレビはすぐに壊れるそうです。,製,製,1,"こたえ: せい
キーワード: 「ちゅうごくせい」
せつめい: 「ちゅうごくせい」とは、「ちゅうごくでつくられた」といういみです。このぶんでは、ちゅうごくでつくられたテレビがすぐにこわれるといっています。「せい」は「つくられたばしょ」をさします。「さん」「さく」「ひん」はこのいみとはちがいます。",N2,語彙
252,2024/4/5 19:02,彼女の言う意味が分からず、２度も聞き(　　　)ました。,返した,返した,1,"こたえ: かえした
キーワード: 「ききかえす」
せつめい: 「ききかえす」とは、もんだいやしつもんをもういちどあいてにたずねることです。「ききかえした」というと、わからないことをはっきりさせるために、もういちどきいたといういみになります。「つづけた」「とおした」「はじめた」は、このじょうきょうにはあいません。",N2,語彙
252,2024/4/5 19:02,苗栗芸術文化賞は、県内の優れた芸術(　　　)に贈られる賞です。,者,員,0,"こたえ: しゃ
キーワード: 「げいじゅつしゃ」
せつめい: 「げいじゅつしゃ」とは、「げいじゅつをするひと」や「げいじゅつにかかわるひと」をあらわします。このしょうは「げいじゅつにすぐれたひと」にあたえられるので、「しゃ」がせいかいです。「いえ」「ひと」「いん」はこのばあいにはあてはまりません。",N2,語彙
252,2024/4/8 19:11,わたしは　しゃしんを（　　　）ことが好きです。,とる,とる,1,"「わたしはしゃしんを（とる）ことが好きです。」
解説：「とる」は「撮る」の辞書形です。この文は「私は写真を撮ることが好きです」という意味です。写真を撮ることが好きだと言っています。
英語：""I like taking photos.""",N5,文法
252,2024/4/8 19:11,きょうは　ゲームを（　　　　　）、　テレビをみたり　しました。,したり,したり,1,"解説：「したり」は「して、または」の意味です。この文は「今日はゲームをしたり、テレビを見たりしました」という意味です。今日はゲームをしたりテレビを見たりすることをして過ごしたということを表しています。
英語：""Today, I (played games and watched TV).""",N5,文法
252,2024/4/8 19:11,ここは　（　　　　　）（　　　　　）（　　★　　）（　　　　　）できます。,はいる,はいる,1,"ここは（だれでも）（はいる）（ことが）（できます）。
せつめい：このぶんは「ここはだれでも入ることができます」といういみです。ここにはだれでもはいることができるといっています。
えいご：Anyone can enter here.",N5,文法
252,2024/4/8 19:11,きのう シャワーを （ ） ねました。,あびないで,あびなくて,0,「きのうしゃわーをあびないでねました」というぶんは、「昨日シャワーを浴びないで寝ました」といういみです。「あびないで」は「あびる」というどうしのないけいで、あびないでといういみです。,N5,文法
252,2024/4/8 19:11,かいしゃ　（　　　　　）（　　　　　）（　　★　　）（　　　　　）いって　いますか？,なに,で,0,"かいしゃ（へ）（なにで）（いっていますか）。
せつめい：このぶんは「かいしゃへなにでいっていますか？」といういみです。かいしゃにどのようなこうつうしゅだんでいっているのかたずねています。
えいご：How do you go to the company?",N5,文法
252,2024/4/8 19:11,"A：「あした　いっしょに　いきませんか」
B：「（　　　　）ですよ。いきましょう。」",いい,いい,1,AがBにあしたいっしょにいくことをていあんしています。Bが「いいですよ」とこたえると、そのていあんにどういしていることをあらわします。「いいですよ」は、なにかをうけいれるときや、どういのきもちをあらわすときにつかいます。「ええ」、「はい」もいいといういみですが、このばあい「いいですよ」がもっともしぜんなひょうげんです。,N5,文法
252,2024/4/8 19:11,（　　　　　）（　　　　　）（　　★　　）（　　　　　）かかります。,バスで,バスで,1,"（バスで）（うちから）（かいしゃまで）（３０ぷんぐらい）かかります。
せつめい：このぶんは「バスでうちからかいしゃまで３０分ぐらいかかります」といういみです。うちからかいしゃまでバスでいくと、３０ぷんぐらいかかるといっています。
えいご：It takes about 30 minutes from my house to the company by bus.",N5,文法
252,2024/4/8 19:11,いまは　（　　　　　）（　　　　　）（　　★　　）（　　　　　）です。,なにも,なにも,1,"いまは（おなかが）（なにも）（たべたくない）（です）。
せつめい：このぶんは「いまはおなかがなにもたべたくないです」といういみです。いまはおなかがすいていなくて、なにもたべたくないといっています。
えいご：I don't want to eat anything now because I'm not hungry.",N5,文法
252,2024/4/8 19:11,もう　すこし　（　　　　　）（　　　　　）（　　★　　）（　　　　　）が　ほしいです。,の,の,1,"もうすこし（かんたんな）（にほんごの）（ほん）（が）ほしいです。
せつめい：このぶんは「もうすこしかんたんなにほんごのほんがほしいです」といういみです。もうすこしかんたんなにほんごのほんがほしいといっています。
えいご：I want some more simple Japanese books.",N5,文法
252,2024/4/8 19:11,だいがくの　ともだちは　えいごの（　　　　）　なりました。,せんせいに,せんせいに,1,"解説：「せんせいに」は「先生に」の意味です。この文は「大学の友達が英語の先生になりました」という意味です。友達が英語の先生としての仕事を始めたことを表しています。
英語：""My university friend became an English (teacher).""",N5,文法
252,2024/4/8 19:18,ここは(         )から すき です。,しずかだ,しずかな,0,,N4,文法
252,2024/4/8 19:18,"こども：「ゲームしてもいい？」
はは：「しゅくだいを(　　　)あとでね。」",した,した,1,"「しゅくだいをしたあとで」とは「しゅくだいがおわった、そのあとで」という意味です。
日本語では、何かをする前にべつのことを終える必要があるときにこの形を使います。",N4,文法
252,2024/4/8 19:18,リンさんは、ローさんに英語をおしえて(　　)。,あげました,くれました,0,"「あげる」とは、他の人のために何かをするという意味の助詞。
「〇〇してあげる」は、他人に〇〇をするときにつかわれます。",N4,文法
252,2024/4/8 19:18,わたしはけしごむをわすれたので、友だちにかして(　　)。,もらいました,もらいました,1,この文は、「わたしは消しゴムを忘れたので、友達に借してもらいました」という意味です。「もらいました」は、他の人から何かを受け取る状況を表します。この場合、消しゴムを友達から借りたので、「もらいました」が正解です。,N4,文法
252,2024/4/8 19:18,となりのへやからでんわのおと(　　)聞こえます。,が,を,0,"「が」は主語を導く助詞。
電話の音=主語(しゅご)
聞こえる=述語(じゅつご)

日本語では、なにかがかんかくでかんじられるときにこのようにつかいます。",N4,文法
252,2024/4/8 19:18,先生は学生(　　)文(ぶん)を３つかかせた,に,に,1,,N4,文法
252,2024/4/8 19:18,このりょうりは(　　)すぎて食べられない。,からい,からい,1,,N4,文法
252,2024/4/8 19:18,さとうさん (             )くれた おかし を 食べました。,が,が,1,,N4,文法
252,2024/4/8 19:18,「先生、このことばは(　　)いみですか。」,どういう,どういう,1,,N4,文法
252,2024/4/8 19:18,ともだちが本を(　　)くれた。,かして,かして,1,,N4,文法
252,2024/4/8 19:27,花粉の季節には、よく( 　)。,咳が出る,くしゃみが出る,0,「目がかゆい」は目の不快感を表します。鼻水が出る、くしゃみが出る、咳が出るも花粉症の症状ですが、目がかゆいは特に花粉の季節に多くの人が経験する症状です。,N3,文法
252,2024/4/8 19:27,彼はマラソンを完走できる(　　)毎日5キロ走っている。,ように,ために,0,ex)いい演奏ができるように、毎日練習しています。,N3,文法
